TransactionID,Items
5469,"diaper,eggs,cheese"
5470,"soy_sauce,toothpaste,milk,water"
5471,"yogurt,chicken,milk,potato"
5472,"diaper,beer,butter,eggs,bread,nuts"
5473,"diaper,milk,garlic,bread"
5474,"bread,diaper"
5475,"apple,cola,tea"
5476,"napkin,bread,pasta"
5477,"bread,milk"
5478,"milk,garlic,diaper,apple"
5479,"bread,beer,eggs"
5480,"diaper,milk"
5481,"flour,orange"
5482,"cola,bread"
5483,"milk,beef,chocolate"
5484,"bread,tea,milk"
5485,"beer,banana,diaper,cola,chicken,cheese"
5486,"bread,soy_sauce"
5487,bread
5488,"eggs,rice"
5489,beer
5490,"juice,chicken"
5491,"apple,toothpaste,beer,cookies"
5492,"bread,peanut_butter,milk"
5493,"watermelon,soap,cucumber,bread"
5494,"bread,beer,diaper"
5495,"bread,toothpaste,soy_sauce"
5496,"milk,diaper,water"
5497,"eggs,milk"
5498,"shampoo,milk,eggs"
5499,"chicken,bread,cheese,rice"
5500,"soap,apple"
5501,"oil,diaper"
5502,"beer,milk"
5503,"sugar,diaper,bread"
5504,"bread,diaper,milk"
5505,"cereal,diaper"
5506,"tomato,milk"
5507,"peanut_butter,cheese,tea,chips"
5508,"milk,bread,soap"
5509,"diaper,chicken,bread,beer"
5510,"bread,sugar,beer"
5511,"beer,diaper"
5512,"bread,milk,eggs,carrot,cereal,chicken,pasta"
5513,"milk,bread,chicken"
5514,"bread,peanut_butter"
5515,"diaper,bread,chips"
5516,"bread,coffee,milk"
5517,"milk,chips,diaper,bread"
5518,"garlic,milk,bread"
5519,"banana,bread,tea,cookies"
5520,"beer,milk,yogurt,potato"
5521,"bread,butter,tea,cola,apple,lettuce,milk"
5522,"onion,soap"
5523,"bread,diaper,orange"
5524,"flour,bread"
5525,"bread,milk,eggs,beef"
5526,"eggs,chips,bread"
5527,"milk,bread"
5528,"cola,cereal,chocolate,milk,water"
5529,"juice,bread"
5530,"bread,ketchup,eggs"
5531,"milk,beer,shampoo,bread"
5532,"eggs,bread,nuts,lettuce"
5533,"cookies,bread,beer"
5534,"bread,eggs,milk"
5535,"bread,banana,milk,apple"
5536,"milk,bread"
5537,"butter,bread"
5538,"cola,beer"
5539,chocolate
5540,"banana,chips"
5541,"diaper,bread,milk"
5542,vinegar
5543,beef
5544,"yogurt,milk,eggs"
5545,"water,pasta,milk,diaper"
5546,"banana,eggs"
5547,"diaper,milk,butter"
5548,"chips,cereal"
5549,"beer,toothpaste"
5550,"milk,bread,cereal"
5551,"cola,bread,milk"
5552,bread
5553,"bread,milk,diaper"
5554,bread
5555,"apple,diaper,milk"
5556,apple
5557,"rice,water"
5558,"cola,rice,chocolate,milk"
5559,"milk,apple,soap,bread,onion"
5560,"milk,diaper,bread"
5561,"banana,milk,eggs"
5562,bread
5563,"milk,cereal"
5564,"carrot,cookies,beer"
5565,"diaper,cheese"
5566,"shampoo,coffee,milk,bread"
5567,"cola,bread"
5568,"chicken,chips,cheese,milk"
5569,"diaper,chips"
5570,diaper
5571,"banana,beer,eggs,milk"
5572,"bread,chicken,eggs,beer"
5573,"beer,banana"
5574,"bread,diaper,tea"
5575,"beer,bread,diaper"
5576,"salt,eggs,milk"
5577,"bread,shampoo,watermelon,chicken,milk,diaper"
5578,diaper
5579,"bread,milk"
5580,"bread,beer,butter,shampoo"
5581,"soap,diaper"
5582,"milk,banana"
5583,"rice,bread,watermelon,milk,cola"
5584,"banana,nuts,watermelon"
5585,"apple,butter"
5586,"bread,cola"
5587,"banana,chocolate,diaper"
5588,"sugar,beef"
5589,"bread,tomato,butter"
5590,"potato,bread,chocolate,eggs"
5591,milk
5592,"nuts,bread"
5593,"shampoo,banana,bread,beer"
5594,"bread,eggs"
5595,"bread,cola,beer"
5596,"vinegar,diaper,bread"
5597,"diaper,beer,chips,cheese,rice"
5598,"coffee,eggs,milk,chips"
5599,"bread,oil"
5600,"milk,salt"
5601,"vinegar,diaper,pasta,apple"
5602,"bread,garlic,cucumber"
5603,"eggs,chocolate,shampoo"
5604,"toothpaste,diaper,milk,soy_sauce,bread,banana"
5605,"diaper,orange,pasta,chicken,bread,banana,chips"
5606,"cookies,eggs"
5607,"coffee,bread"
5608,"cereal,chocolate,water,bread,cola"
5609,"toothpaste,bread,tea,eggs,beer"
5610,"bread,shampoo"
5611,"yogurt,toothpaste,beer"
5612,"coffee,bread"
5613,"cola,milk,bread,sugar"
5614,"banana,bread"
5615,"bread,diaper,milk"
5616,"milk,toothpaste"
5617,"tea,milk,banana,chicken,bread"
5618,"milk,rice,banana"
5619,"cookies,butter"
5620,"bread,yogurt,banana,pasta"
5621,"water,bread"
5622,"ketchup,potato,milk,eggs"
5623,"bread,onion,orange"
5624,"toothpaste,diaper,bread,apple,milk"
5625,"rice,apple,milk,bread,diaper"
5626,"banana,bread,beef,eggs"
5627,"soap,diaper,lettuce"
5628,banana
5629,"milk,water,banana,eggs"
5630,"cookies,bread,mayonnaise,chips"
5631,"toothpaste,beer,chocolate,jam,milk"
5632,"watermelon,beer,cola,bread,carrot"
5633,"onion,beer,eggs"
5634,"eggs,milk"
5635,"bread,juice"
5636,chocolate
5637,"garlic,bread,chips,napkin"
5638,"milk,yogurt,beer,cookies,bread"
5639,"milk,honey"
5640,"cola,chocolate"
5641,milk
5642,"oil,milk,soap,bread,yogurt"
5643,"bread,banana,beer,diaper"
5644,"bread,soap,cola,ketchup"
5645,"milk,chips,apple"
5646,"eggs,bread"
5647,"toothpaste,honey,eggs"
5648,"coffee,bread"
5649,"vinegar,shampoo,chips,cola,tea"
5650,"bread,honey,butter"
5651,bread
5652,"chips,bread,banana"
5653,"bread,lettuce,milk,diaper,banana,onion,beer"
5654,"bread,diaper"
5655,"diaper,apple"
5656,"bread,tea"
5657,"bread,shampoo,coffee,cheese"
5658,"milk,chocolate,bread"
5659,beer
5660,"pasta,milk"
5661,"yogurt,shampoo"
5662,"milk,bread"
5663,"onion,pasta,diaper"
5664,"milk,bread,beer,yogurt,orange"
5665,"apple,diaper"
5666,"bread,milk"
5667,"coffee,banana"
5668,"peanut_butter,salt"
5669,"onion,yogurt,vinegar,chips"
5670,"juice,sugar,oil,milk,beer"
5671,"napkin,beer,milk,bread,flour"
5672,"bread,beer,yogurt"
5673,"bread,chicken,cheese"
5674,"bread,cola"
5675,"onion,mayonnaise,pasta"
5676,"diaper,carrot,beer"
5677,"chips,milk,bread"
5678,"beer,salt,chocolate,oil"
5679,"beer,bread,sugar,chips,nuts"
5680,"carrot,bread"
5681,"cheese,tomato,spinach"
5682,"diaper,eggs"
5683,"milk,soap,bread"
5684,"beer,bread,eggs"
5685,"apple,rice"
5686,"milk,bread"
5687,"chips,chocolate,beer,cola,bread,peanut_butter,watermelon"
5688,"cookies,chocolate"
5689,"beer,cereal,cheese,milk"
5690,"bread,tea"
5691,"milk,bread,apple"
5692,"cola,bread,milk,beer"
5693,bread
5694,flour
5695,"oil,almond_milk,beer"
5696,"diaper,coffee"
5697,"cheese,chocolate,chicken"
5698,"chocolate,apple"
5699,"diaper,apple,bread"
5700,"diaper,bread"
5701,"bread,chicken,beer,banana"
5702,"bread,yogurt,chocolate"
5703,"juice,flour"
5704,"oil,cereal"
5705,"cola,chicken,bread"
5706,"milk,bread"
5707,"pasta,bread,milk,chocolate"
5708,"banana,pasta,cereal"
5709,"cola,shampoo"
5710,"milk,beer"
5711,"eggs,sugar,nuts"
5712,"bread,beer"
5713,"diaper,beer"
5714,"shampoo,jam,diaper"
5715,"beer,milk,bread,chips,cookies"
5716,"orange,milk,eggs,beef"
5717,milk
5718,"eggs,diaper"
5719,"salt,beer"
5720,"tea,bread"
5721,"milk,diaper,beer,eggs"
5722,oil
5723,oil
5724,"diaper,milk,beer"
5725,"bread,milk"
5726,"bread,butter"
5727,"cheese,chocolate,bread"
5728,"pasta,cheese,diaper,eggs"
5729,milk
5730,"mayonnaise,yogurt"
5731,"beer,milk,tomato,cookies"
5732,"bread,beer,mayonnaise,chocolate,juice"
5733,"bread,lettuce,milk"
5734,"rice,bread,orange,banana,chicken,diaper,beer"
5735,"shampoo,banana"
5736,"rice,coffee,soy_sauce"
5737,"bread,water"
5738,"pasta,beer,spinach"
5739,"bread,rice,eggs"
5740,"bread,chocolate"
5741,"soap,milk,beer"
5742,"diaper,chocolate,butter"
5743,"water,cereal,bread"
5744,"bread,diaper,ketchup"
5745,"bread,chocolate"
5746,"toothpaste,bread"
5747,"eggs,nuts,salt,milk"
5748,"shampoo,chips,beer,cookies,bread"
5749,"bread,napkin"
5750,"diaper,milk"
5751,"bread,banana,beer,pasta"
5752,milk
5753,bread
5754,"milk,bread,honey,napkin"
5755,"cereal,butter"
5756,"milk,diaper,bread"
5757,"shampoo,chicken,diaper,milk,oil,eggs"
5758,"bread,cucumber"
5759,"bread,shampoo,diaper,milk"
5760,"beer,milk,orange,diaper,potato,onion"
5761,"diaper,bread,apple"
5762,"napkin,yogurt"
5763,"banana,milk"
5764,"cheese,bread,almond_milk,ketchup"
5765,"yogurt,sugar"
5766,"bread,beer,chicken,cola,garlic"
5767,"cola,tomato"
5768,"jam,beef"
5769,"soy_sauce,lettuce,bread,milk"
5770,"milk,toothpaste,mayonnaise"
5771,"cookies,bread"
5772,"diaper,eggs,sugar,ketchup"
5773,"sugar,rice,bread,milk"
5774,bread
5775,"bread,milk,chocolate"
5776,"salt,tomato,milk"
5777,bread
5778,"bread,beer"
5779,"cereal,jam"
5780,"jam,diaper,chips,milk"
5781,"milk,diaper,sugar,beer"
5782,"milk,vinegar,butter"
5783,"bread,banana,onion"
5784,"banana,diaper,bread,milk"
5785,"rice,bread,beer"
5786,"diaper,chocolate,toothpaste,bread"
5787,"chicken,sugar"
5788,"cola,bread,soap"
5789,"diaper,bread,tea,watermelon"
5790,"bread,orange"
5791,"chocolate,bread,butter"
5792,"apple,diaper,bread,cola,chocolate"
5793,"cheese,cereal,pasta"
5794,apple
5795,"yogurt,chocolate"
5796,"chocolate,eggs,chicken,apple,beer,toothpaste"
5797,"bread,lettuce"
5798,"cookies,milk,diaper,eggs"
5799,"yogurt,apple"
5800,"bread,diaper,milk,cereal"
5801,"cola,watermelon,chocolate,toothpaste"
5802,"chocolate,cola"
5803,diaper
5804,"bread,cheese"
5805,"milk,beer,diaper,eggs"
5806,"yogurt,toothpaste,chips"
5807,"cereal,bread"
5808,"chocolate,peanut_butter,banana,milk,diaper"
5809,"bread,diaper,chips"
5810,"yogurt,bread,apple"
5811,"watermelon,beer,napkin"
5812,"toothpaste,cookies"
5813,"tea,bread,diaper,lettuce"
5814,"bread,watermelon,sugar"
5815,bread
5816,"rice,bread"
5817,"watermelon,eggs,banana"
5818,"beer,water,chicken,chips"
5819,"bread,milk"
5820,"rice,flour,cola,cheese"
5821,"rice,apple,potato"
5822,"banana,chicken"
5823,"yogurt,rice"
5824,"milk,beer,apple,banana,water,lettuce"
5825,"bread,apple"
5826,"bread,rice,eggs,yogurt"
5827,cola
5828,"cola,beef,coffee,milk,shampoo"
5829,"jam,diaper"
5830,"soap,oil,bread"
5831,"cereal,honey,chicken,bread,milk"
5832,"beer,cola"
5833,"cola,milk"
5834,"beer,nuts,chocolate,eggs,chips,diaper"
5835,"apple,eggs"
5836,milk
5837,"diaper,bread"
5838,"onion,milk"
5839,"butter,milk"
5840,"watermelon,toothpaste,eggs,cola"
5841,"milk,cucumber,bread"
5842,"cucumber,diaper,water,spinach"
5843,"milk,bread,pasta"
5844,"chips,eggs"
5845,"milk,chips"
5846,"milk,beef,butter"
5847,"water,chips,beer"
5848,"milk,cereal,cookies"
5849,tomato
5850,"eggs,bread,coffee"
5851,"bread,chicken"
5852,"eggs,chocolate"
5853,"milk,bread"
5854,"cola,pasta"
5855,"soap,bread"
5856,"apple,cola"
5857,"soap,bread"
5858,"chocolate,eggs"
5859,bread
5860,"cookies,apple"
5861,"salt,oil"
5862,"milk,cheese,cola"
5863,"pasta,bread,diaper"
5864,"beer,bread"
5865,"bread,diaper"
5866,"beer,salt,spinach,tea"
5867,"toothpaste,eggs,bread"
5868,"bread,watermelon"
5869,"milk,apple,bread,toothpaste,cereal"
5870,"diaper,beer,chips,shampoo,yogurt"
5871,"bread,ketchup,napkin"
5872,"cucumber,cereal,salt,chocolate,soap,apple"
5873,"shampoo,beer,napkin,apple,bread"
5874,"bread,milk"
5875,"diaper,eggs,cola,milk,beer"
5876,"coffee,bread"
5877,"apple,bread,eggs"
5878,"diaper,bread,apple"
5879,"milk,cheese,banana,bread"
5880,"bread,juice"
5881,"bread,chicken,cola"
5882,"soap,eggs,beer"
5883,"milk,honey,eggs"
5884,"milk,chips,chocolate"
5885,"chocolate,milk,mayonnaise,beer"
5886,"eggs,diaper,beer"
5887,"potato,rice,coffee"
5888,"chips,honey"
5889,"potato,toothpaste,milk"
5890,"bread,banana"
5891,"soy_sauce,soap,bread"
5892,"chocolate,beer,flour,beef,chips,milk"
5893,"orange,soap,toothpaste,eggs"
5894,"garlic,eggs"
5895,"diaper,bread"
5896,"rice,eggs,bread,cola"
5897,"diaper,bread,soap,flour"
5898,"carrot,diaper,bread"
5899,"pasta,butter,coffee,eggs"
5900,"coffee,diaper,eggs"
5901,"diaper,bread,honey,cola"
5902,"chips,bread,rice"
5903,"chocolate,beer,milk,eggs"
5904,"yogurt,almond_milk"
5905,"cereal,milk,ketchup"
5906,"eggs,yogurt,tea,milk"
5907,"apple,cereal"
5908,"soy_sauce,cola,bread"
5909,"diaper,beef,bread,beer,tea"
5910,"bread,diaper"
5911,"soap,bread,pasta"
5912,"beer,cheese,milk,bread,cola,toothpaste"
5913,"cola,milk"
5914,"nuts,bread"
5915,"diaper,orange,milk,apple"
5916,"banana,beer,shampoo,diaper"
5917,"beer,almond_milk"
5918,"shampoo,diaper,cola"
5919,"eggs,beer,bread"
5920,"milk,bread"
5921,"orange,chicken,chips,bread"
5922,"cookies,milk,eggs"
5923,"beer,salt,watermelon,milk"
5924,"rice,beer,beef,water"
5925,"milk,carrot,bread,beef,peanut_butter,soap"
5926,"shampoo,milk,diaper,chocolate,sugar,apple"
5927,"tea,cola"
5928,"diaper,potato,soap,milk,rice,yogurt"
5929,"yogurt,bread,eggs,chicken"
5930,"onion,bread,orange"
5931,"lettuce,cheese,bread,milk"
5932,"milk,bread,diaper,watermelon"
5933,"cheese,apple,yogurt"
5934,"milk,chips"
5935,"peanut_butter,chicken"
5936,"milk,chocolate,diaper"
5937,"bread,diaper,orange"
5938,"watermelon,bread"
5939,"beef,cola"
5940,"nuts,diaper,bread,juice"
5941,"shampoo,bread,tea,chocolate,banana"
5942,"tomato,beer,milk"
5943,"butter,milk"
5944,"bread,diaper"
5945,bread
5946,"milk,bread"
5947,bread
5948,"diaper,bread"
5949,"napkin,diaper,milk"
5950,"bread,apple,soy_sauce,soap,eggs"
5951,"beef,diaper,pasta"
5952,"eggs,soap,shampoo"
5953,"beer,lettuce"
5954,"bread,apple,sugar"
5955,"bread,milk,eggs"
5956,"milk,tea,bread,sugar"
5957,"cheese,milk,beer"
5958,"bread,cereal"
5959,"milk,shampoo,diaper,cookies"
5960,"apple,carrot,cereal,pasta"
5961,"milk,bread,orange,almond_milk"
5962,"banana,shampoo,bread"
5963,"apple,bread,diaper,banana"
5964,"bread,milk"
5965,"milk,banana"
5966,"diaper,bread,napkin,tomato"
5967,"bread,beer"
5968,"chicken,apple,cola,diaper"
5969,"bread,flour"
5970,"milk,beef,diaper,eggs"
5971,"chips,bread,beer"
5972,"milk,bread,juice,diaper"
5973,"toothpaste,diaper"
5974,bread
5975,"bread,yogurt"
5976,"cookies,milk"
5977,"milk,cola"
5978,"toothpaste,apple,bread"
5979,"flour,beer,eggs"
5980,"bread,diaper,eggs,nuts"
5981,"milk,bread,cookies,toothpaste"
5982,"diaper,cola"
5983,"chocolate,apple"
5984,"milk,diaper"
5985,"chicken,beer"
5986,"beer,oil,bread,diaper"
5987,"milk,tomato"
5988,"spinach,cheese,beer,chocolate,sugar"
5989,"chocolate,eggs,milk,bread"
5990,"beer,tea,rice"
5991,"chicken,eggs"
5992,"soy_sauce,diaper,butter,milk,cola,bread"
5993,"beer,yogurt,sugar,cola,vinegar"
5994,"salt,sugar,bread"
5995,"banana,salt"
5996,"diaper,banana,jam,yogurt,beer"
5997,"bread,eggs"
5998,"eggs,milk,beer,pasta,cola"
5999,"bread,diaper,banana,milk"
6000,"garlic,shampoo"
6001,"banana,chips,milk,shampoo"
6002,"diaper,beer,sugar"
6003,"banana,watermelon"
6004,"cereal,beer,bread,apple"
6005,"beer,banana"
6006,"chicken,bread,apple"
6007,"bread,milk,eggs,pasta"
6008,"beer,soap,bread,potato"
6009,"vinegar,bread,apple,beer"
6010,"cheese,diaper"
6011,"soap,bread,milk,shampoo,beef"
6012,"chips,spinach"
6013,"diaper,butter"
6014,"jam,coffee,tomato,diaper,mayonnaise"
6015,"milk,juice"
6016,"diaper,bread"
6017,"diaper,butter,banana"
6018,"eggs,milk"
6019,"bread,butter,flour,milk"
6020,"tea,diaper,cola"
6021,"diaper,bread,carrot,chocolate"
6022,"cola,bread,diaper"
6023,"bread,yogurt"
6024,"peanut_butter,beer"
6025,"cucumber,diaper,yogurt,eggs,flour,tomato,apple,chocolate"
6026,"diaper,shampoo,bread"
6027,"tomato,bread,milk"
6028,"honey,bread,cucumber"
6029,"apple,carrot,watermelon,tomato,beef,soap"
6030,"eggs,cola"
6031,"cola,bread,cheese,yogurt"
6032,"cheese,bread,orange"
6033,"soap,diaper,milk"
6034,"milk,chicken,cola"
6035,"eggs,bread"
6036,cola
6037,"shampoo,bread"
6038,shampoo
6039,"soap,bread,rice,eggs"
6040,"potato,bread"
6041,"eggs,bread"
6042,"bread,oil,milk,beer,napkin"
6043,"pasta,butter"
6044,"diaper,shampoo,beer"
6045,"tea,milk"
6046,"bread,cola,beef,milk"
6047,"onion,bread"
6048,"cola,eggs,nuts,shampoo,bread,chocolate"
6049,"cheese,flour,diaper"
6050,"bread,eggs,milk,soap,diaper,toothpaste"
6051,"beer,bread"
6052,"chips,sugar,eggs"
6053,"chips,diaper"
6054,"bread,salt"
6055,"diaper,milk,toothpaste,cucumber"
6056,"bread,milk,chocolate"
6057,"eggs,diaper"
6058,"cookies,diaper"
6059,"chocolate,diaper,milk,bread,beer,chips"
6060,"milk,bread"
6061,"diaper,onion,milk,flour"
6062,"carrot,cookies,milk,orange,tea,banana,bread"
6063,"cola,apple,toothpaste,bread"
6064,"tomato,cucumber,cookies,rice"
6065,"watermelon,beer"
6066,"eggs,water,milk,bread"
6067,"chocolate,diaper"
6068,"honey,cola"
6069,"peanut_butter,diaper"
6070,"diaper,cereal"
6071,"jam,oil"
6072,"coffee,chips,apple,chicken"
6073,"spinach,chocolate"
6074,"bread,eggs,flour,lettuce"
6075,"cereal,apple,bread"
6076,"eggs,bread,napkin"
6077,"toothpaste,cucumber,coffee"
6078,"milk,bread"
6079,beer
6080,"bread,chicken,cereal"
6081,"coffee,peanut_butter"
6082,"shampoo,bread,milk,garlic,beer"
6083,"diaper,cookies,milk,lettuce"
6084,"butter,napkin,chocolate"
6085,"bread,chips,milk"
6086,"chips,mayonnaise,milk,yogurt,bread,apple,chocolate"
6087,"carrot,chocolate,milk,beer"
6088,"butter,cheese,bread,diaper"
6089,"bread,beer,cookies,pasta"
6090,"butter,diaper,bread"
6091,"bread,apple,toothpaste"
6092,"beer,sugar,diaper,flour"
6093,"milk,beer,eggs,sugar"
6094,"milk,soap,bread,juice"
6095,"milk,diaper"
6096,"bread,toothpaste"
6097,"potato,orange,milk"
6098,"chips,milk"
6099,"banana,milk,salt"
6100,"shampoo,oil,cheese"
6101,"eggs,toothpaste"
6102,"bread,tea"
6103,"bread,eggs,milk"
6104,"honey,shampoo"
6105,"mayonnaise,beer"
6106,"bread,milk"
6107,"milk,chocolate,cola"
6108,"orange,bread"
6109,"diaper,milk"
6110,"bread,milk"
6111,bread
6112,"diaper,cola,eggs"
6113,"tomato,milk,almond_milk,bread"
6114,"orange,shampoo,potato,diaper,bread"
6115,"bread,orange,salt"
6116,"milk,yogurt"
6117,eggs
6118,"banana,sugar,tea"
6119,"water,nuts,diaper,pasta"
6120,"milk,lettuce,spinach,peanut_butter"
6121,"napkin,bread,toothpaste,flour"
6122,"eggs,bread"
6123,"beer,milk,lettuce,chocolate,bread"
6124,"sugar,beer"
6125,"bread,salt,shampoo,oil"
6126,"jam,cereal,milk,bread"
6127,"bread,beer"
6128,"apple,diaper"
6129,"soap,beer,napkin,milk"
6130,"toothpaste,beer,cookies,eggs"
6131,"banana,bread,milk"
6132,"rice,salt,banana"
6133,"cola,eggs,bread"
6134,"bread,cheese,honey"
6135,"diaper,milk,cola,beer"
6136,"cereal,rice,bread"
6137,"diaper,beer,banana,soy_sauce,chips"
6138,"diaper,soy_sauce,chicken,cola"
6139,"eggs,cola"
6140,potato
6141,"bread,chocolate,apple"
6142,"garlic,milk,bread"
6143,"beer,bread"
6144,"rice,cereal,bread"
6145,"bread,diaper,beer"
6146,"chicken,banana,vinegar,diaper,chocolate"
6147,"milk,apple"
6148,"jam,milk,eggs"
6149,"garlic,diaper,cola"
6150,"diaper,oil"
6151,"bread,beer,diaper"
6152,soap
6153,"tea,bread,milk,watermelon"
6154,"bread,chips"
6155,"banana,bread,cereal"
6156,"cola,lettuce"
6157,"chicken,bread,beef"
6158,"eggs,milk,shampoo,bread"
6159,"apple,bread,butter"
6160,"bread,milk,eggs,salt"
6161,"soap,bread"
6162,"orange,diaper,bread"
6163,"diaper,banana"
6164,soy_sauce
6165,"soap,banana,apple,bread"
6166,"diaper,beer,cola,eggs,milk"
6167,bread
6168,"milk,cola,beef,bread"
6169,bread
6170,"bread,milk"
6171,"mayonnaise,eggs,peanut_butter,milk,beer,apple"
6172,"beer,vinegar,diaper,cola,eggs,bread"
6173,"chips,diaper"
6174,"bread,butter"
6175,"bread,milk"
6176,"milk,diaper,pasta,beer,sugar"
6177,"bread,diaper,apple,milk,watermelon"
6178,"bread,flour,water"
6179,"bread,cola"
6180,"banana,eggs"
6181,"beef,eggs,chips"
6182,"diaper,bread"
6183,"diaper,milk"
6184,"orange,flour,milk"
6185,"bread,cheese"
6186,"apple,milk"
6187,"diaper,rice,milk"
6188,"beer,milk,bread"
6189,"coffee,oil,cookies,bread,shampoo"
6190,"orange,juice,butter,chips"
6191,"apple,bread"
6192,"milk,spinach"
6193,"napkin,apple,pasta,coffee"
6194,"yogurt,chips,rice,sugar,diaper"
6195,"banana,jam,rice,beer"
6196,"butter,milk,cucumber"
6197,bread
6198,"cola,bread,flour,salt"
6199,"milk,potato,diaper,bread"
6200,"bread,chocolate,beer,banana"
6201,milk
6202,diaper
6203,pasta
6204,"yogurt,nuts,beer,milk"
6205,"beer,bread,yogurt"
6206,"cookies,milk,eggs"
6207,"bread,milk,peanut_butter,banana,cheese,beer"
6208,"milk,flour"
6209,"milk,chips,banana,juice,cola,bread"
6210,"milk,bread,pasta,almond_milk"
6211,"chocolate,carrot"
6212,"coffee,bread"
6213,"chicken,beer"
6214,"bread,chocolate"
6215,eggs
6216,"milk,shampoo,bread,cola,diaper"
6217,"diaper,bread"
6218,diaper
6219,"bread,beer"
6220,"diaper,banana,napkin,chocolate,cola"
6221,"milk,bread"
6222,chocolate
6223,"bread,vinegar,juice"
6224,"eggs,chicken,beer"
6225,"beef,bread,eggs,apple,milk"
6226,"vinegar,bread"
6227,"bread,water,beer"
6228,"chicken,coffee,soy_sauce"
6229,"bread,watermelon"
6230,"milk,garlic"
6231,"diaper,banana,beer,milk"
6232,"milk,apple,diaper,toothpaste"
6233,"garlic,milk"
6234,"eggs,shampoo,orange,rice,diaper,nuts,napkin,chicken"
6235,"toothpaste,banana"
6236,"chips,ketchup"
6237,"diaper,bread"
6238,"eggs,coffee,milk,soy_sauce"
6239,"apple,milk"
6240,"cookies,milk,eggs"
6241,"spinach,bread,pasta,apple"
6242,"cola,flour"
6243,"milk,chips,oil,soap,diaper,beer,bread"
6244,"soy_sauce,lettuce,milk,bread"
6245,"beef,juice"
6246,"onion,beer,diaper"
6247,"bread,oil,tea"
6248,"bread,water"
6249,"bread,toothpaste"
6250,"chips,onion,diaper"
6251,"milk,bread"
6252,"toothpaste,beer,bread"
6253,"ketchup,chocolate"
6254,"bread,napkin,banana"
6255,"soap,eggs"
6256,"bread,cola,diaper,tomato,banana"
6257,"milk,chips"
6258,"bread,watermelon,diaper"
6259,bread
6260,"orange,soap,pasta,bread,milk"
6261,"bread,milk"
6262,"chips,cola,bread"
6263,"bread,pasta"
6264,"soap,bread,salt"
6265,"diaper,apple,bread,shampoo"
6266,"cookies,orange,salt,eggs,bread,spinach"
6267,"milk,bread"
6268,"garlic,eggs,chips"
6269,"honey,diaper,milk"
6270,"chips,bread"
6271,"apple,napkin,bread,rice,diaper,milk"
6272,"bread,chocolate,peanut_butter"
6273,bread
6274,"bread,chips"
6275,"beer,bread,cookies,chips"
6276,"sugar,beer"
6277,milk
6278,"banana,bread"
6279,"milk,bread,diaper"
6280,"cola,water,chocolate,diaper"
6281,"bread,diaper,banana"
6282,"milk,sugar,apple"
6283,"bread,chips,chicken"
6284,"shampoo,milk"
6285,"yogurt,pasta,beer,toothpaste,cola,eggs,oil"
6286,"bread,butter,milk"
6287,"cola,milk,eggs,bread"
6288,"toothpaste,banana"
6289,"toothpaste,beef,cookies"
6290,eggs
6291,"bread,diaper"
6292,"milk,diaper,bread"
6293,"water,carrot,diaper"
6294,bread
6295,"milk,cola"
6296,chips
6297,"chips,apple"
6298,"beef,cereal,cucumber"
6299,"bread,coffee,peanut_butter,salt"
6300,"diaper,apple"
6301,"bread,cereal,milk"
6302,"shampoo,vinegar"
6303,"beer,bread,cola,diaper,lettuce"
6304,"bread,diaper,apple"
6305,"bread,cheese,cola"
6306,"tomato,bread,potato"
6307,"banana,bread,milk,chocolate"
6308,"eggs,lettuce"
6309,"bread,jam,shampoo,cola"
6310,"bread,beer"
6311,"ketchup,chicken,milk,diaper"
6312,"eggs,bread"
6313,"sugar,apple,bread,eggs"
6314,"bread,shampoo,chips,beer"
6315,"chocolate,milk,bread,rice"
6316,"shampoo,bread"
6317,"water,bread,milk,cola"
6318,"bread,toothpaste"
6319,"almond_milk,bread,milk"
6320,pasta
6321,"bread,nuts,soap"
6322,"napkin,chocolate,bread,beer"
6323,"apple,ketchup,beef,bread,lettuce"
6324,chips
6325,"cereal,bread,beer,honey"
6326,"apple,rice,milk"
6327,"flour,milk"
6328,"milk,garlic"
6329,"beer,milk,eggs"
6330,apple
6331,"rice,apple"
6332,"rice,bread"
6333,"bread,garlic,coffee"
6334,bread
6335,"diaper,milk"
6336,chips
6337,"chips,ketchup,beer,rice,beef"
6338,"coffee,cereal"
6339,"toothpaste,bread"
6340,"apple,bread,eggs"
6341,"chocolate,milk,juice,pasta,tomato,salt"
6342,"bread,diaper,oil,beef,cookies"
6343,"orange,milk,shampoo,coffee"
6344,"toothpaste,apple,bread"
6345,bread
6346,"cola,bread,milk"
6347,"carrot,yogurt"
6348,"cheese,bread,chicken"
6349,"coffee,beer,cheese"
6350,"milk,honey,bread,soy_sauce"
6351,"milk,toothpaste,rice,banana,bread"
6352,"apple,beer,banana"
6353,"bread,shampoo,butter,vinegar,cheese,milk,cereal,chicken"
6354,"cucumber,beer,milk"
6355,"shampoo,bread,diaper,apple"
6356,"salt,cucumber,apple,cookies,bread,chicken,napkin"
6357,"carrot,bread,beef"
6358,"banana,diaper,bread,cola"
6359,"beer,pasta"
6360,"cola,banana"
6361,"chips,milk,shampoo"
6362,"milk,nuts,pasta,rice,apple"
6363,"eggs,water,sugar,bread"
6364,"nuts,milk"
6365,"bread,butter,salt"
6366,"shampoo,pasta"
6367,"shampoo,water,bread,diaper,chocolate"
6368,"flour,cola,bread,beef,milk"
